TPOSE SEQ NOF2 /var/folders/y7/vgczmyzn50bc90tzq35m6zq80000gn/T//Rtmp0Ok7bk/cspade59248d67329.data 0.010000 168 2 2 F1stats = [ 43424 0 0 0.353947 ] 0.367130 0.159537 0.936570
CONF 168 269006 11.2639 287.44
MINSUPPORT 2 168
64294 SUPP 2
64300 SUPP 2
64313 SUPP 2
64314 SUPP 2
64320 SUPP 2
64325 SUPP 2
64327 SUPP 2
64337 SUPP 2
64349 SUPP 2
64350 SUPP 2
64356 SUPP 2
64383 SUPP 4
64389 SUPP 3
64398 SUPP 2
64410 SUPP 2
64411 SUPP 2
64412 SUPP 2
64417 SUPP 3
64428 SUPP 2
64445 SUPP 9
64446 SUPP 4
64453 SUPP 2
64454 SUPP 2
64457 SUPP 2
64474 SUPP 2
64479 SUPP 2
64491 SUPP 3
64496 SUPP 2
64499 SUPP 2
64500 SUPP 2
64510 SUPP 2
64517 SUPP 3
64519 SUPP 3
64527 SUPP 2
64529 SUPP 4
64530 SUPP 2
64533 SUPP 5
64535 SUPP 22
64536 SUPP 5
64551 SUPP 2
64553 SUPP 2
64558 SUPP 2
64572 SUPP 2
64577 SUPP 2
64583 SUPP 2
64585 SUPP 6
64586 SUPP 2
64591 SUPP 3
64599 SUPP 2
64602 SUPP 22
64606 SUPP 2
64612 SUPP 4
64617 SUPP 2
64619 SUPP 5
64646 SUPP 6
64664 SUPP 2
64668 SUPP 3
64669 SUPP 5
64680 SUPP 4
64691 SUPP 5
64692 SUPP 2
64697 SUPP 2
64702 SUPP 12
64705 SUPP 4
64711 SUPP 4
64712 SUPP 2
64719 SUPP 2
64721 SUPP 4
64725 SUPP 2
64728 SUPP 2
64735 SUPP 49
64745 SUPP 3
64746 SUPP 3
64747 SUPP 2
64752 SUPP 2
64765 SUPP 4
64769 SUPP 2
64772 SUPP 2
64776 SUPP 3
64779 SUPP 2
64799 SUPP 2
64810 SUPP 9
64812 SUPP 2
64819 SUPP 2
64832 SUPP 3
64835 SUPP 2
64846 SUPP 4
64872 SUPP 3
64879 SUPP 3
64890 SUPP 5
64902 SUPP 6
64907 SUPP 2
64937 SUPP 2
64955 SUPP 2
64964 SUPP 6
64966 SUPP 2
64968 SUPP 8
64969 SUPP 2
64974 SUPP 2
64979 SUPP 2
64991 SUPP 2
64994 SUPP 2
64996 SUPP 4
65003 SUPP 2
65032 SUPP 3
65046 SUPP 8
65054 SUPP 2
65057 SUPP 6
65062 SUPP 2
65079 SUPP 6
65084 SUPP 2
65088 SUPP 5
65102 SUPP 2
65105 SUPP 3
65122 SUPP 2
65137 SUPP 2
65143 SUPP 3
65151 SUPP 2
65153 SUPP 2
65154 SUPP 3
65155 SUPP 2
65157 SUPP 2
65164 SUPP 2
65168 SUPP 2
65179 SUPP 2
65183 SUPP 2
65190 SUPP 2
65202 SUPP 2
65211 SUPP 2
65212 SUPP 2
65213 SUPP 2
65214 SUPP 2
65226 SUPP 2
65232 SUPP 2
65234 SUPP 4
65235 SUPP 6
65242 SUPP 2
65246 SUPP 6
65248 SUPP 2
65250 SUPP 2
65257 SUPP 2
65259 SUPP 2
65262 SUPP 2
65269 SUPP 4
65270 SUPP 2
65281 SUPP 6
65289 SUPP 3
65294 SUPP 3
65318 SUPP 2
65325 SUPP 2
65339 SUPP 2
65352 SUPP 2
65355 SUPP 2
65371 SUPP 2
65375 SUPP 2
65382 SUPP 2
65384 SUPP 3
65388 SUPP 2
65400 SUPP 7
65408 SUPP 2
65410 SUPP 2
65412 SUPP 14
65413 SUPP 2
65420 SUPP 2
65422 SUPP 2
65423 SUPP 2
65424 SUPP 2
65425 SUPP 2
65431 SUPP 2
65433 SUPP 2
65449 SUPP 2
65468 SUPP 2
65474 SUPP 2
65478 SUPP 2
65479 SUPP 2
65491 SUPP 2
65506 SUPP 4
65513 SUPP 2
65520 SUPP 2
65526 SUPP 3
65533 SUPP 3
65541 SUPP 2
65544 SUPP 4
65547 SUPP 2
65551 SUPP 3
65576 SUPP 2
65580 SUPP 3
65586 SUPP 2
65587 SUPP 2
65591 SUPP 12
65611 SUPP 2
65613 SUPP 9
65619 SUPP 2
65646 SUPP 4
65648 SUPP 4
65652 SUPP 2
65658 SUPP 3
65659 SUPP 2
65673 SUPP 3
65674 SUPP 2
65676 SUPP 2
65681 SUPP 2
65687 SUPP 2
65691 SUPP 2
65702 SUPP 5
65710 SUPP 4
65714 SUPP 2
65718 SUPP 3
65720 SUPP 2
65725 SUPP 2
65735 SUPP 9
65736 SUPP 2
65744 SUPP 2
65745 SUPP 3
65751 SUPP 4
65752 SUPP 2
65756 SUPP 2
65762 SUPP 2
65768 SUPP 2
65777 SUPP 2
65781 SUPP 2
65782 SUPP 2
65784 SUPP 2
65785 SUPP 3
65787 SUPP 3
65802 SUPP 3
65804 SUPP 2
65806 SUPP 2
65809 SUPP 2
65813 SUPP 2
65824 SUPP 2
65826 SUPP 2
65835 SUPP 4
65843 SUPP 2
65846 SUPP 2
65857 SUPP 2
65858 SUPP 2
65864 SUPP 3
65868 SUPP 2
65871 SUPP 3
65872 SUPP 3
65875 SUPP 2
65879 SUPP 2
65884 SUPP 3
65891 SUPP 2
65917 SUPP 2
65932 SUPP 3
65935 SUPP 4
65942 SUPP 2
65965 SUPP 3
65968 SUPP 10
65979 SUPP 2
65986 SUPP 2
66001 SUPP 46
66010 SUPP 2
66026 SUPP 3
66029 SUPP 2
66035 SUPP 2
66054 SUPP 2
66056 SUPP 2
66058 SUPP 3
66061 SUPP 2
66062 SUPP 3
66070 SUPP 2
66073 SUPP 5
66082 SUPP 2
66089 SUPP 2
66095 SUPP 2
66096 SUPP 2
66102 SUPP 2
66103 SUPP 2
66117 SUPP 2
66130 SUPP 2
66135 SUPP 2
66147 SUPP 3
66160 SUPP 2
66168 SUPP 2
66179 SUPP 2
66183 SUPP 2
66196 SUPP 2
66204 SUPP 2
66208 SUPP 2
66214 SUPP 9
66218 SUPP 2
66223 SUPP 28
66238 SUPP 2
66241 SUPP 2
66246 SUPP 2
66270 SUPP 2
66275 SUPP 2
66276 SUPP 5
66279 SUPP 6
66290 SUPP 2
66294 SUPP 2
66297 SUPP 2
66374 SUPP 3
66387 SUPP 2
66393 SUPP 2
66411 SUPP 3
66412 SUPP 2
66415 SUPP 2
66417 SUPP 2
66425 SUPP 2
66429 SUPP 2
66431 SUPP 2
66432 SUPP 2
66435 SUPP 2
66464 SUPP 2
66475 SUPP 2
66478 SUPP 2
66479 SUPP 2
66480 SUPP 2
66493 SUPP 2
66512 SUPP 9
66519 SUPP 2
66521 SUPP 4
66535 SUPP 3
66538 SUPP 2
66542 SUPP 2
66569 SUPP 2
66571 SUPP 2
66582 SUPP 2
66583 SUPP 2
66587 SUPP 2
66601 SUPP 5
66615 SUPP 2
66623 SUPP 3
66633 SUPP 2
66635 SUPP 3
66637 SUPP 2
66639 SUPP 2
66641 SUPP 2
66656 SUPP 2
66659 SUPP 2
66667 SUPP 4
66670 SUPP 6
66681 SUPP 3
66704 SUPP 2
66707 SUPP 3
66709 SUPP 2
66727 SUPP 3
66738 SUPP 4
66739 SUPP 2
66747 SUPP 2
66748 SUPP 2
66756 SUPP 2
66758 SUPP 3
66761 SUPP 2
66770 SUPP 2
66780 SUPP 25
66792 SUPP 2
66800 SUPP 3
66803 SUPP 2
66814 SUPP 5
66823 SUPP 3
66825 SUPP 10
66833 SUPP 2
66836 SUPP 3
66847 SUPP 22
66849 SUPP 2
66855 SUPP 3
66857 SUPP 2
66858 SUPP 5
66876 SUPP 2
66883 SUPP 3
66885 SUPP 2
66887 SUPP 2
66900 SUPP 2
66903 SUPP 2
66906 SUPP 2
66914 SUPP 4
66921 SUPP 2
66944 SUPP 2
66947 SUPP 3
66949 SUPP 5
66951 SUPP 2
66952 SUPP 3
66962 SUPP 2
66969 SUPP 3
66986 SUPP 3
66992 SUPP 2
67002 SUPP 15
67014 SUPP 2
67016 SUPP 2
67018 SUPP 2
67023 SUPP 2
67025 SUPP 5
67056 SUPP 4
67071 SUPP 2
67079 SUPP 2
67114 SUPP 3
67126 SUPP 2
67137 SUPP 2
67147 SUPP 5
67164 SUPP 4
67167 SUPP 2
67168 SUPP 2
67178 SUPP 2
67180 SUPP 8
67208 SUPP 3
67210 SUPP 3
67213 SUPP 3
67214 SUPP 2
67226 SUPP 3
67228 SUPP 2
67236 SUPP 2
67253 SUPP 4
67255 SUPP 2
67267 SUPP 2
67279 SUPP 2
67288 SUPP 3
67302 SUPP 11
67316 SUPP 2
67327 SUPP 2
67330 SUPP 3
67334 SUPP 2
67335 SUPP 27
67352 SUPP 2
67356 SUPP 2
67357 SUPP 2
67362 SUPP 2
67379 SUPP 3
67380 SUPP 3
67382 SUPP 5
67387 SUPP 4
67390 SUPP 2
67396 SUPP 3
67418 SUPP 2
67420 SUPP 2
67424 SUPP 4
67431 SUPP 2
67433 SUPP 2
67435 SUPP 6
67451 SUPP 2
67480 SUPP 10
67488 SUPP 3
67491 SUPP 2
67502 SUPP 2
67513 SUPP 3
67516 SUPP 2
67522 SUPP 2
67535 SUPP 4
67536 SUPP 5
67557 SUPP 6
67567 SUPP 3
67573 SUPP 2
67574 SUPP 2
67577 SUPP 3
67580 SUPP 2
67586 SUPP 3
67594 SUPP 2
67608 SUPP 2
67636 SUPP 3
67654 SUPP 2
67657 SUPP 4
67660 SUPP 2
67668 SUPP 2
67669 SUPP 20
67675 SUPP 4
67678 SUPP 2
67680 SUPP 8
67682 SUPP 2
67691 SUPP 18
67696 SUPP 2
67702 SUPP 2
67708 SUPP 3
67710 SUPP 2
67713 SUPP 4
67720 SUPP 3
67724 SUPP 11
67751 SUPP 2
67754 SUPP 2
67756 SUPP 3
67759 SUPP 3
67764 SUPP 2
67772 SUPP 2
67773 SUPP 4
67774 SUPP 2
67779 SUPP 10
67781 SUPP 25
67786 SUPP 10
67789 SUPP 2
67792 SUPP 3
67794 SUPP 2
67799 SUPP 2
67804 SUPP 2
67814 SUPP 10
67816 SUPP 2
67820 SUPP 2
67825 SUPP 8
67826 SUPP 2
67831 SUPP 2
67851 SUPP 3
67857 SUPP 3
67858 SUPP 2
67862 SUPP 2
67868 SUPP 3
67875 SUPP 2
67878 SUPP 2
67887 SUPP 4
67891 SUPP 15
67905 SUPP 2
67940 SUPP 2
67954 SUPP 2
67958 SUPP 23
67979 SUPP 2
67981 SUPP 3
68002 SUPP 11
68013 SUPP 2
68014 SUPP 3
68020 SUPP 2
68021 SUPP 4
68034 SUPP 2
68052 SUPP 2
68056 SUPP 2
68060 SUPP 2
68066 SUPP 2
68071 SUPP 2
68078 SUPP 2
68082 SUPP 2
68091 SUPP 3
68095 SUPP 2
68098 SUPP 2
68100 SUPP 2
68110 SUPP 2
68113 SUPP 9
68123 SUPP 2
68135 SUPP 2
68137 SUPP 2
68144 SUPP 3
68146 SUPP 2
68151 SUPP 2
68169 SUPP 2
68170 SUPP 2
68194 SUPP 2
68205 SUPP 2
68210 SUPP 2
68217 SUPP 3
68225 SUPP 3
68236 SUPP 2
68247 SUPP 4
68258 SUPP 5
68263 SUPP 2
68276 SUPP 2
68280 SUPP 3
68300 SUPP 3
68305 SUPP 2
68313 SUPP 15
68314 SUPP 6
68318 SUPP 2
68319 SUPP 2
68327 SUPP 2
68333 SUPP 2
68335 SUPP 4
68340 SUPP 3
68344 SUPP 2
68347 SUPP 22
68348 SUPP 2
68350 SUPP 2
68352 SUPP 2
68355 SUPP 2
68360 SUPP 2
68361 SUPP 4
68363 SUPP 2
68367 SUPP 2
68368 SUPP 2
68382 SUPP 2
68387 SUPP 2
68390 SUPP 2
68391 SUPP 3
68402 SUPP 3
68411 SUPP 2
68413 SUPP 16
68414 SUPP 2
68418 SUPP 2
68429 SUPP 2
68446 SUPP 6
68447 SUPP 2
68449 SUPP 2
68452 SUPP 3
68458 SUPP 5
68462 SUPP 2
68474 SUPP 2
68480 SUPP 2
68501 SUPP 3
68502 SUPP 2
68512 SUPP 3
68513 SUPP 7
68514 SUPP 2
68520 SUPP 2
68522 SUPP 2
68548 SUPP 2
68551 SUPP 3
68557 SUPP 4
68558 SUPP 19
68568 SUPP 2
68570 SUPP 2
68613 SUPP 8
68628 SUPP 2
68630 SUPP 2
68635 SUPP 6
68636 SUPP 2
68638 SUPP 4
68642 SUPP 5
68645 SUPP 2
68665 SUPP 2
68669 SUPP 4
68695 SUPP 2
68701 SUPP 2
68702 SUPP 2
68703 SUPP 2
68707 SUPP 3
68713 SUPP 4
68724 SUPP 2
68725 SUPP 5
68726 SUPP 3
68727 SUPP 2
68745 SUPP 4
68746 SUPP 2
68757 SUPP 7
68766 SUPP 5
68779 SUPP 4
68781 SUPP 2
68782 SUPP 2
68783 SUPP 2
68794 SUPP 2
68795 SUPP 2
68805 SUPP 2
68816 SUPP 2
68821 SUPP 5
68835 SUPP 5
68848 SUPP 2
68856 SUPP 3
68868 SUPP 4
68869 SUPP 2
68885 SUPP 2
68888 SUPP 2
68890 SUPP 7
68891 SUPP 2
68895 SUPP 3
68917 SUPP 2
68947 SUPP 2
68958 SUPP 2
68973 SUPP 2
68977 SUPP 2
68978 SUPP 2
68986 SUPP 2
68989 SUPP 2
68991 SUPP 2
68996 SUPP 2
69001 SUPP 2
69003 SUPP 5
69008 SUPP 3
69014 SUPP 12
69016 SUPP 2
69018 SUPP 4
69024 SUPP 3
69029 SUPP 2
69039 SUPP 2
69051 SUPP 4
69058 SUPP 7
69061 SUPP 2
69062 SUPP 2
69075 SUPP 3
69077 SUPP 2
69084 SUPP 4
69085 SUPP 2
69091 SUPP 2
69102 SUPP 2
69116 SUPP 2
69117 SUPP 2
69132 SUPP 4
69136 SUPP 2
69166 SUPP 3
69172 SUPP 4
69174 SUPP 2
69177 SUPP 3
69195 SUPP 2
69204 SUPP 2
69209 SUPP 2
69231 SUPP 2
69232 SUPP 2
69236 SUPP 2
69242 SUPP 2
69247 SUPP 6
69252 SUPP 3
69260 SUPP 2
69275 SUPP 4
69280 SUPP 2
69291 SUPP 3
69296 SUPP 2
69300 SUPP 2
69309 SUPP 4
69310 SUPP 3
69313 SUPP 2
69330 SUPP 2
69331 SUPP 2
69347 SUPP 2
69358 SUPP 11
69364 SUPP 2
69397 SUPP 2
69398 SUPP 2
69425 SUPP 2
69432 SUPP 2
69433 SUPP 5
69454 SUPP 2
69456 SUPP 2
69472 SUPP 2
69482 SUPP 2
69492 SUPP 2
69497 SUPP 2
69501 SUPP 2
69503 SUPP 3
69505 SUPP 2
69508 SUPP 2
69510 SUPP 3
69525 SUPP 3
69531 SUPP 2
69556 SUPP 2
69573 SUPP 2
69612 SUPP 2
69629 SUPP 3
69636 SUPP 2
69638 SUPP 5
69646 SUPP 2
69654 SUPP 2
69659 SUPP 2
69665 SUPP 3
69668 SUPP 20
69683 SUPP 2
69691 SUPP 5
69692 SUPP 2
69695 SUPP 4
69702 SUPP 2
69745 SUPP 2
69752 SUPP 2
69779 SUPP 3
69781 SUPP 2
69788 SUPP 2
69802 SUPP 23
69806 SUPP 2
69807 SUPP 2
69825 SUPP 3
69835 SUPP 2
69855 SUPP 2
69859 SUPP 2
69879 SUPP 2
69883 SUPP 2
69891 SUPP 4
69896 SUPP 2
69899 SUPP 2
69902 SUPP 4
69903 SUPP 2
69913 SUPP 2
69924 SUPP 4
69935 SUPP 2
69942 SUPP 2
69950 SUPP 2
69956 SUPP 2
69957 SUPP 5
69982 SUPP 2
69983 SUPP 2
70001 SUPP 3
70003 SUPP 3
70013 SUPP 2
70022 SUPP 2
70025 SUPP 8
70026 SUPP 2
70034 SUPP 4
70036 SUPP 5
70047 SUPP 16
70048 SUPP 3
70050 SUPP 2
70081 SUPP 2
70088 SUPP 3
70106 SUPP 2
70108 SUPP 2
70110 SUPP 2
70114 SUPP 9
70115 SUPP 2
70116 SUPP 2
70122 SUPP 2
70125 SUPP 12
70132 SUPP 2
70147 SUPP 14
70162 SUPP 2
70163 SUPP 2
70169 SUPP 2
70180 SUPP 2
70182 SUPP 2
70202 SUPP 9
70205 SUPP 3
70220 SUPP 5
70236 SUPP 3
70241 SUPP 2
70247 SUPP 14
70249 SUPP 2
70276 SUPP 2
70291 SUPP 2
70302 SUPP 2
70305 SUPP 2
70310 SUPP 2
70311 SUPP 2
70317 SUPP 2
70325 SUPP 2
70336 SUPP 2
70344 SUPP 2
70347 SUPP 2
70348 SUPP 2
70357 SUPP 2
70363 SUPP 2
70365 SUPP 2
70367 SUPP 2
70368 SUPP 2
70370 SUPP 2
70374 SUPP 2
70380 SUPP 2
70387 SUPP 2
70391 SUPP 18
70395 SUPP 2
70419 SUPP 2
70428 SUPP 5
70431 SUPP 2
70441 SUPP 2
70447 SUPP 2
70466 SUPP 3
70469 SUPP 2
70471 SUPP 4
70472 SUPP 2
70478 SUPP 2
70480 SUPP 2
70484 SUPP 2
70491 SUPP 2
70501 SUPP 3
70502 SUPP 3
70506 SUPP 2
70507 SUPP 3
70513 SUPP 3
70521 SUPP 2
70524 SUPP 2
70539 SUPP 2
70543 SUPP 2
70544 SUPP 3
70552 SUPP 2
70561 SUPP 2
70563 SUPP 2
70579 SUPP 2
70580 SUPP 2
70586 SUPP 2
70591 SUPP 4
70617 SUPP 2
70620 SUPP 2
70621 SUPP 2
70623 SUPP 2
70625 SUPP 4
70630 SUPP 3
70634 SUPP 4
70635 SUPP 2
70642 SUPP 2
70655 SUPP 2
70669 SUPP 3
70677 SUPP 2
70684 SUPP 2
70691 SUPP 4
70705 SUPP 2
70724 SUPP 2
70730 SUPP 2
70731 SUPP 2
70748 SUPP 4
70761 SUPP 2
70796 SUPP 2
70804 SUPP 2
70837 SUPP 2
70850 SUPP 2
70860 SUPP 2
70862 SUPP 2
70871 SUPP 2
70881 SUPP 2
70884 SUPP 2
70885 SUPP 2
70891 SUPP 7
70902 SUPP 2
70916 SUPP 2
70927 SUPP 2
70938 SUPP 3
70946 SUPP 2
70957 SUPP 2
70974 SUPP 2
70978 SUPP 3
70979 SUPP 2
70992 SUPP 2
71003 SUPP 2
71004 SUPP 2
71010 SUPP 4
71013 SUPP 4
71040 SUPP 2
71044 SUPP 2
71045 SUPP 3
71060 SUPP 2
71063 SUPP 2
71074 SUPP 2
71081 SUPP 3
71090 SUPP 2
71099 SUPP 2
71106 SUPP 2
71134 SUPP 2
71135 SUPP 3
71146 SUPP 2
71150 SUPP 2
71163 SUPP 2
71169 SUPP 3
71176 SUPP 3
71180 SUPP 12
71186 SUPP 2
71193 SUPP 2
71200 SUPP 2
71203 SUPP 4
71204 SUPP 3
71213 SUPP 3
71220 SUPP 4
71221 SUPP 2
71223 SUPP 2
71224 SUPP 20
71225 SUPP 3
71228 SUPP 2
71231 SUPP 2
71233 SUPP 2
71239 SUPP 2
71247 SUPP 4
71258 SUPP 8
71290 SUPP 2
71291 SUPP 4
71298 SUPP 2
71302 SUPP 5
71305 SUPP 3
71310 SUPP 2
71314 SUPP 3
71315 SUPP 2
71322 SUPP 3
71324 SUPP 4
71339 SUPP 2
71344 SUPP 2
71345 SUPP 2
71348 SUPP 2
71350 SUPP 6
71355 SUPP 2
71358 SUPP 6
71360 SUPP 2
71361 SUPP 2
71368 SUPP 2
71381 SUPP 3
71391 SUPP 2
71433 SUPP 2
71441 SUPP 2
71458 SUPP 2
71466 SUPP 2
71467 SUPP 4
71491 SUPP 2
71501 SUPP 2
71504 SUPP 2
71509 SUPP 2
71515 SUPP 2
71516 SUPP 2
71517 SUPP 2
71535 SUPP 3
71544 SUPP 2
71546 SUPP 4
71591 SUPP 5
71613 SUPP 45
71638 SUPP 2
71657 SUPP 15
71663 SUPP 2
71666 SUPP 2
71673 SUPP 2
71677 SUPP 2
71686 SUPP 3
71687 SUPP 2
71688 SUPP 2
71689 SUPP 2
71708 SUPP 2
71710 SUPP 3
71725 SUPP 2
71730 SUPP 2
71741 SUPP 3
71748 SUPP 2
71749 SUPP 2
71752 SUPP 3
71759 SUPP 5
71769 SUPP 2
71782 SUPP 2
71785 SUPP 2
71788 SUPP 2
71790 SUPP 2
71793 SUPP 3
71797 SUPP 2
71801 SUPP 2
71813 SUPP 2
71815 SUPP 2
71823 SUPP 2
71824 SUPP 6
71833 SUPP 5
71859 SUPP 2
71861 SUPP 2
71867 SUPP 2
71869 SUPP 2
71877 SUPP 3
71889 SUPP 2
71906 SUPP 3
71913 SUPP 2
71915 SUPP 2
71924 SUPP 3
71934 SUPP 2
71951 SUPP 2
71968 SUPP 4
71973 SUPP 2
71974 SUPP 2
71977 SUPP 2
71987 SUPP 2
72001 SUPP 5
72002 SUPP 18
72019 SUPP 2
72030 SUPP 2
72044 SUPP 2
72051 SUPP 2
72079 SUPP 4
72084 SUPP 2
72101 SUPP 6
72110 SUPP 2
72113 SUPP 4
72114 SUPP 2
72116 SUPP 2
72117 SUPP 2
72120 SUPP 2
72125 SUPP 2
72133 SUPP 3
72134 SUPP 2
72138 SUPP 2
72150 SUPP 3
72155 SUPP 2
72158 SUPP 2
72162 SUPP 3
72168 SUPP 2
72179 SUPP 4
72196 SUPP 4
72210 SUPP 2
72212 SUPP 13
72221 SUPP 2
72223 SUPP 2
72225 SUPP 10
72248 SUPP 2
72254 SUPP 2
72270 SUPP 4
72280 SUPP 6
72284 SUPP 2
72292 SUPP 3
72302 SUPP 7
72309 SUPP 3
72316 SUPP 5
72330 SUPP 2
72351 SUPP 3
72361 SUPP 5
72363 SUPP 2
72370 SUPP 2
72371 SUPP 3
72374 SUPP 3
72378 SUPP 2
72380 SUPP 8
72395 SUPP 2
72404 SUPP 6
72405 SUPP 3
72407 SUPP 2
72408 SUPP 7
72415 SUPP 2
72424 SUPP 2
72432 SUPP 3
72442 SUPP 2
72451 SUPP 2
72458 SUPP 6
72476 SUPP 2
72478 SUPP 2
72480 SUPP 4
72494 SUPP 2
72500 SUPP 2
72502 SUPP 2
72518 SUPP 2
72522 SUPP 2
72523 SUPP 2
72524 SUPP 4
72542 SUPP 2
72550 SUPP 2
72560 SUPP 2
72569 SUPP 3
72580 SUPP 2
72581 SUPP 2
72582 SUPP 4
72588 SUPP 3
72595 SUPP 2
72598 SUPP 2
72602 SUPP 12
72603 SUPP 2
72617 SUPP 2
72621 SUPP 4
72622 SUPP 2
72633 SUPP 3
72640 SUPP 2
72643 SUPP 2
72668 SUPP 4
72677 SUPP 2
72680 SUPP 6
72684 SUPP 3
72694 SUPP 2
72702 SUPP 2
72713 SUPP 17
72724 SUPP 10
72735 SUPP 3
72739 SUPP 6
72749 SUPP 2
72766 SUPP 2
72770 SUPP 3
72771 SUPP 2
72775 SUPP 3
72787 SUPP 2
72795 SUPP 9
72806 SUPP 2
72808 SUPP 2
72814 SUPP 4
72826 SUPP 3
72835 SUPP 2
72871 SUPP 2
72879 SUPP 6
72891 SUPP 2
72900 SUPP 3
72902 SUPP 3
72911 SUPP 4
72915 SUPP 2
72921 SUPP 2
72923 SUPP 3
72924 SUPP 3
72935 SUPP 9
72943 SUPP 2
72955 SUPP 12
72957 SUPP 3
72968 SUPP 2
72978 SUPP 2
72979 SUPP 6
72982 SUPP 2
72995 SUPP 3
73057 SUPP 17
73078 SUPP 3
73112 SUPP 5
73114 SUPP 2
73118 SUPP 2
73125 SUPP 3
73126 SUPP 2
73131 SUPP 4
73151 SUPP 2
73157 SUPP 4
73176 SUPP 4
73183 SUPP 2
73190 SUPP 2
73192 SUPP 2
73193 SUPP 2
73194 SUPP 3
73216 SUPP 2
73223 SUPP 4
73234 SUPP 3
73235 SUPP 4
73246 SUPP 2
73253 SUPP 2
73257 SUPP 6
73266 SUPP 2
73274 SUPP 2
73280 SUPP 2
73298 SUPP 2
73310 SUPP 3
73315 SUPP 3
73320 SUPP 2
73323 SUPP 9
73332 SUPP 3
73335 SUPP 2
73338 SUPP 2
73342 SUPP 2
73358 SUPP 7
73361 SUPP 2
73364 SUPP 2
73365 SUPP 3
73368 SUPP 3
73375 SUPP 4
73381 SUPP 2
73383 SUPP 2
73410 SUPP 2
73437 SUPP 3
73469 SUPP 3
73479 SUPP 2
73480 SUPP 2
73485 SUPP 2
73494 SUPP 3
73499 SUPP 3
73502 SUPP 6
73503 SUPP 2
73512 SUPP 2
73523 SUPP 2
73524 SUPP 2
73539 SUPP 2
73546 SUPP 2
73558 SUPP 3
73559 SUPP 2
73567 SUPP 2
73569 SUPP 2
73574 SUPP 2
73591 SUPP 5
73602 SUPP 11
73611 SUPP 2
73629 SUPP 2
73641 SUPP 2
73642 SUPP 2
73647 SUPP 2
73663 SUPP 2
73678 SUPP 2
73680 SUPP 13
73682 SUPP 2
73691 SUPP 6
73697 SUPP 4
73705 SUPP 4
73709 SUPP 2
73726 SUPP 2
73727 SUPP 2
73728 SUPP 2
73757 SUPP 2
73768 SUPP 3
73773 SUPP 2
73785 SUPP 5
73791 SUPP 2
73809 SUPP 2
73813 SUPP 2
73819 SUPP 3
73823 SUPP 2
73846 SUPP 3
73849 SUPP 2
73859 SUPP 5
73871 SUPP 2
73877 SUPP 3
73888 SUPP 2
73903 SUPP 2
73910 SUPP 2
73921 SUPP 2
73935 SUPP 2
73968 SUPP 14
73975 SUPP 2
73993 SUPP 4
73994 SUPP 2
74013 SUPP 2
74018 SUPP 3
74025 SUPP 2
74034 SUPP 3
74036 SUPP 2
74050 SUPP 2
74052 SUPP 2
74056 SUPP 2
74061 SUPP 3
74073 SUPP 2
74074 SUPP 2
74079 SUPP 2
74086 SUPP 2
74096 SUPP 2
74098 SUPP 2
74112 SUPP 2
74117 SUPP 2
74120 SUPP 3
74128 SUPP 2
74142 SUPP 2
74143 SUPP 2
74146 SUPP 13
74153 SUPP 2
74157 SUPP 2
74159 SUPP 2
74162 SUPP 2
74186 SUPP 2
74187 SUPP 3
74192 SUPP 2
74197 SUPP 2
74209 SUPP 2
74210 SUPP 3
74215 SUPP 4
74219 SUPP 2
74222 SUPP 3
74223 SUPP 27
74224 SUPP 21
74226 SUPP 5
74229 SUPP 2
74230 SUPP 2
74235 SUPP 20
74239 SUPP 4
74246 SUPP 2
74263 SUPP 2
74266 SUPP 2
74274 SUPP 2
74280 SUPP 2
74288 SUPP 2
74316 SUPP 2
74323 SUPP 13
74333 SUPP 2
74334 SUPP 7
74335 SUPP 10
74361 SUPP 3
74363 SUPP 2
74374 SUPP 2
74379 SUPP 5
74389 SUPP 2
74391 SUPP 4
74393 SUPP 2
74404 SUPP 2
74406 SUPP 2
74415 SUPP 3
74417 SUPP 2
74432 SUPP 2
74434 SUPP 2
74443 SUPP 2
74445 SUPP 16
74453 SUPP 2
74458 SUPP 4
74470 SUPP 2
74473 SUPP 2
74475 SUPP 2
74483 SUPP 3
74484 SUPP 3
74486 SUPP 2
74489 SUPP 2
74499 SUPP 2
74513 SUPP 2
74519 SUPP 3
74525 SUPP 2
74537 SUPP 2
74546 SUPP 2
74551 SUPP 2
74557 SUPP 10
74558 SUPP 3
74562 SUPP 4
74569 SUPP 7
74572 SUPP 5
74579 SUPP 3
74602 SUPP 2
74613 SUPP 2
74616 SUPP 2
74629 SUPP 2
74641 SUPP 2
74659 SUPP 2
74669 SUPP 4
74685 SUPP 2
74713 SUPP 3
74722 SUPP 3
74724 SUPP 9
74727 SUPP 2
74731 SUPP 2
74734 SUPP 3
74735 SUPP 13
74752 SUPP 2
74758 SUPP 2
74762 SUPP 2
74774 SUPP 2
74779 SUPP 10
74792 SUPP 2
74802 SUPP 4
74804 SUPP 2
74825 SUPP 2
74835 SUPP 4
74845 SUPP 2
74846 SUPP 3
74849 SUPP 2
74859 SUPP 2
74861 SUPP 2
74868 SUPP 23
74891 SUPP 2
74901 SUPP 4
74905 SUPP 2
74921 SUPP 3
74935 SUPP 3
74937 SUPP 2
74952 SUPP 2
74959 SUPP 2
74977 SUPP 2
74980 SUPP 2
74990 SUPP 3
74992 SUPP 3
